Client Name,Client Version,Solution Name,Test Run ID,Scenario Name,Total Time (seconds),Core Restore Time (seconds),Force,Global Packages Folder .nupkg Count,Global Packages Folder .nupkg Size (MB),Global Packages Folder File Count,Global Packages Folder File Size (MB),Clean Global Packages Folder,HTTP Cache File Count,HTTP Cache File Size (MB),Clean HTTP Cache,Plugins Cache File Count,Plugins Cache File Size (MB),Clean Plugins Cache,Kill MSBuild and dotnet Processes,Processor Name,Processor Physical Core Count,Processor Logical Core Count
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,force,21.6906215,,True,614,249.173068,14489,1563.794242,False,1036,249.536766,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,force,21.2363438,,True,614,249.173068,14489,1563.794242,False,1036,249.536766,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,force,22.6406107,,True,614,249.173068,14489,1563.794242,False,1036,249.536766,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,noop,8.5189549,,False,614,249.173068,14489,1563.794242,False,1036,249.536766,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,noop,8.522822,,False,614,249.173068,14489,1563.794242,False,1036,249.536766,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
nuget-5.8.0-p2.exe,5.8.0.6776,OrchardCore,2020-08-31T00:20:32.6199750Z,noop,8.5471091,,False,614,249.173068,14489,1563.794242,False,1036,249.536766,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,warmup,41.7703081,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,arctic,40.7492748,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,arctic,42.8596021,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,arctic,40.8198638,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,cold,34.6582576,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,cold,35.5794712,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,cold,32.5352506,,True,614,249.173068,14489,1563.794158,True,1035,249.519972,False,0,0,False,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,force,22.2985909,,True,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,force,21.4839327,,True,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,force,22.0331855,,True,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,noop,9.3085392,,False,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,noop,9.1168891,,False,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.7.0.6726,OrchardCore,2020-08-31T00:40:37.9447668Z,noop,9.2142247,,False,614,249.173068,14489,1563.794158,False,1035,249.519972,False,0,0,False,False,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,warmup,46.901396,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,arctic,47.9189808,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
MSBuild.exe,5.8.0.0,OrchardCore,2020-08-31T01:00:56.7016872Z,arctic,57.7433529,,True,614,249.173068,14489,1563.794242,True,1035,249.519972,True,0,0,True,True,Intel(R) Core(TM) i7-7700K CPU @ 4.20GHz,4,8
